2022-03-05 1:08,27,518,3.91,17.5,0.0778,930
2022-03-05 1:12,29.5,858,2.98,20.4,0.0815,578
2022-03-05 1:16,24.5,1042,1.69,14.6,0.0741,107
2022-03-05 1:20,24.6,182,4.84,13.4,0.0852,1332
2022-03-05 1:24,24.4,49.8,4.63,13.1,0.0889,1500
2022-03-05 1:28,24.2,48.4,4,13,0.0889,1502
2022-03-05 1:32,24.3,49.4,4.28,13.1,0.0963,1500
2022-03-05 1:36,24.7,53.1,4.85,13.3,0.0815,1496
2022-03-05 1:40,24.5,49.2,4.24,13.2,1.08,1499
2022-03-05 1:44,24.7,49.9,4.16,13.4,0.0889,1499
2022-03-05 1:48,24.4,48.9,4.3,13.1,0.0778,1501
2022-03-05 1:52,24.2,49.2,4.19,13.2,0.0963,1501
2022-03-05 1:56,24.5,49.6,4.09,13.5,0.0778,1500
2022-03-05 2:00,24.3,49.1,4.09,13.2,0.0815,1501
2022-03-05 2:04,24.6,49.8,3.95,13.5,0.0926,1500
2022-03-05 2:08,26.6,523,3.1,15.7,0.0889,929
2022-03-05 2:12,28.9,942,2.48,18.8,0.0741,454
2022-03-05 2:16,27.1,1039,2.18,16.5,0.0704,200
2022-03-05 2:20,25.8,133,4.1,13.8,0.0926,1411
2022-03-05 2:24,24.9,50.5,4.6,13.8,0.0926,1497
2022-03-05 2:28,25,49.3,4.09,13.7,0.0815,1499
2022-03-05 2:32,25.3,50.6,4.14,13.8,0.0963,1497
2022-03-05 2:36,25.4,50.7,3.89,14.1,0.0815,1497
2022-03-05 2:40,24.6,49.7,4.11,13.4,0.0815,1499
2022-03-05 2:44,24.9,49.9,4.39,13.6,0.0889,1499
2022-03-05 2:48,25.2,49.5,3.99,13.6,0.0889,1499
2022-03-05 2:52,25.4,50.6,4.59,14,0.0963,1496
2022-03-05 2:56,25.6,51.2,4.54,14.1,0.0926,1496
2022-03-05 3:00,25.1,50.4,4.38,13.8,0.0963,1498
2022-03-05 3:04,25.8,51.6,4.76,14.4,0.0778,1494
2022-03-05 3:08,27.8,530,3.77,16.9,0.0778,940
2022-03-05 3:12,27.9,945,2.72,17.2,0.0889,462
2022-03-05 3:16,26.7,947,1.98,17.9,0.0815,339
2022-03-05 3:20,28.6,75.4,4.65,16.3,0.0889,1465
2022-03-05 3:24,28.2,57,4.44,16.1,0.515,1484
2022-03-05 3:28,27.9,56.2,4.84,16.2,0.519,1484
2022-03-05 3:32,28.1,57.1,3.88,16.2,0.0926,1484
2022-03-05 3:36,27,54.2,4.4,15.5,0.0889,1489
2022-03-05 3:40,25.7,51.2,4.19,14.2,0.0926,1496
2022-03-05 3:44,25.2,50.3,4.32,13.9,0.0963,1498
2022-03-05 3:48,25,50.4,4.1,13.9,0.0963,1498
2022-03-05 3:52,25.1,50.8,3.99,14,0.0963,1497
2022-03-05 3:56,24.9,50.1,4.06,13.8,0.0926,1498
2022-03-05 4:00,24.9,50.1,3.97,13.9,0.0778,1498
2022-03-05 4:04,25.3,50.9,4.17,14.1,0.0926,1496
2022-03-05 4:08,25.6,508,3.13,15.4,0.0852,932
2022-03-05 4:12,26.9,874,3.03,16.7,0.0778,589
2022-03-05 4:16,25.1,1028,1.63,25,0.0815,138
2022-03-05 4:20,24.7,139,3.98,12.8,0.0852,1388
2022-03-05 4:24,24.5,49.6,4.33,13.4,0.0963,1500
2022-03-05 4:28,24.4,48.3,4.17,13.1,0.0889,1502
2022-03-05 4:32,24.3,49,4.23,13.1,0.0889,1501
2022-03-05 4:36,25.1,50.4,5.11,13,0.0889,1498
2022-03-05 4:40,24.7,49.8,4,13.3,0.0889,1500
2022-03-05 4:44,25.1,50.3,4.24,13.5,0.0741,1499
2022-03-05 4:48,24.5,52.4,4.64,13.1,0.0815,1497
2022-03-05 4:52,24.5,52.8,4.67,13.1,0.0852,1497
2022-03-05 4:56,25,48.9,4.26,13.1,0.0778,1501
2022-03-05 5:00,24.5,49.1,4.45,13.1,0.0889,1500
2022-03-05 5:04,24.8,50,4.16,13.6,0.0778,1499
2022-03-05 5:08,26.9,531,3.29,16.2,0.0741,951
2022-03-05 5:12,30.7,919,2.97,20.5,0.0852,534
2022-03-05 5:16,28.3,990,2.52,19.4,0.115,269
2022-03-05 5:20,23.4,97.3,4.22,11.9,0.0963,1455
2022-03-05 5:24,25,49.7,4.19,13.5,1.15,1498
2022-03-05 5:28,24.1,48.6,4.13,13,0.0963,1502
2022-03-05 5:32,25.1,50.2,4.57,13.7,0.0852,1498
2022-03-05 5:36,24.7,49.3,4.27,13.2,0.0889,1500
2022-03-05 5:40,23.9,48.6,4.21,13,0.0852,1502
2022-03-05 5:44,24.3,49.4,4.03,13.3,0.0926,1500
2022-03-05 5:48,24.7,49.3,4.23,13.5,0.0963,1500
2022-03-05 5:52,24.4,49.6,4.69,13.4,0.0704,1499
2022-03-05 5:56,25.2,51,4.24,14,0.107,1497
2022-03-05 6:00,23.9,48.7,4.16,12.8,0.0852,1502
2022-03-05 6:04,24.9,50.6,5.31,13.8,0.0926,1497
2022-03-05 6:08,26.8,528,3.24,16.2,0.0704,937
2022-03-05 6:12,27.2,822,3.05,16.6,0.0815,649
2022-03-05 6:16,25.9,1037,1.85,15.4,0.0852,246
2022-03-05 6:20,24.3,215,4.17,12.6,0.0704,1337
2022-03-05 6:24,24.2,48.5,4.33,12.9,0.0778,1502
2022-03-05 6:28,24.7,48.8,4.13,13.1,0.0852,1501
2022-03-05 6:32,24,49.6,4.04,13.1,0.0778,1501
2022-03-05 6:36,24.3,49.3,3.96,13.3,0.1,1501
2022-03-05 6:40,24,48.7,4.04,12.9,0.0926,1502
2022-03-05 6:44,24.2,48.6,3.94,12.9,0.0926,1502
2022-03-05 6:48,24.1,48.1,4.22,12.8,0.104,1503
2022-03-05 6:52,25.5,51,3.94,13.9,0.0926,1497
2022-03-05 6:56,25,49.9,4.35,13.5,0.0926,1498
2022-03-05 7:00,24.2,48.8,4.46,13.1,0.0778,1504
2022-03-05 7:04,25.8,54.6,4.68,13.7,0.0889,1493
